inventory_item_id,sku_code,inventory_item_name,unit_price,cost_price_before_tax,cost_price_after_tax,unit_name,inventory_item_type,combo_type,is_has_property,inactive,inventory_item_category_name,brand_name,vendor_name_list,minimum_instock,drug_type,drug_status,drug_status_name,is_drug,inventory_system_type,inventory_item_category_id,tax_rate,weight,is_required_lot,barcode,stock_location_name_list,is_e_invoice_component,is_tax_reduction,stock_id,order_quantity,quantity,lot_order_quantity,lot_quantity
9ee9512e-33d3-4980-9b3a-18657fde9a32,01__BLO__BLC__164__250,1664 BLANC Bia Lon 250ml,23000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,1664 BLANC,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,250,False,8934692090051,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
9dffea9a-1e7d-47a6-b704-38830a21e33c,01__BLO__BLC__164__330,1664 BLANC Bia Lon 330ml,24000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,1664 BLANC,CÔNG TY TNHH MM MEGA MARKET (VIỆT NAM),0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8934692090020,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
980e2373-eba1-4c90-8a9b-568c576f3f2c,01__BLO__BUD__LON__250,BUDWEISER Bia Lon 250ml,22000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,BUDWEISER,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,250,False,8936094291500,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
a218506b-981c-40c4-b958-05d2c459f168,01__BLO__CAR__LON__330,CARLSBERG Bia Lon 330ml,26000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,CARLSBERG,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,330,False,8934692020218,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
ac15866e-e85d-43a8-a40e-3a95a8958964,01__BLO__HGD__DAO__500,HOEGAARDEN White Đào (Peach) Bia Lon 500ml,52000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,HOEGAARDEN,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,250,False,8936036201642,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
03e92136-95f9-450c-8cef-5f9f1507c702,01__BLO__HGD__ROS__250,HOEGAARDEN Rose Bia Lon 250ml,26000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,HOEGAARDEN,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,250,False,8936036202458,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
f2a0a540-7766-46e5-91be-d64f9c2c0fe4,01__BLO__HGD__TRG__250,HOEGAARDEN White Bia Lon 250ml,26000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,HOEGAARDEN,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8936036202434,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
f5428d74-046d-4429-93f0-abd0b3d6674e,01__BLO__KEN__BAC__250,HEINEKEN Bạc Bia Lon 250ml,22000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,HEINEKEN,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8934822201272,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
11374cb3-13e5-4cf6-bbf8-367eb2a8ca5b,01__BLO__KEN__BAC__330,HEINEKEN Bạc Bia Lon 330ml,27000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,HEINEKEN,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8934822201210,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
32da260b-e5dd-4314-86ae-1e0fc63ffb48,01__BLO__SAP__LON__330,SAPPORO Bia Lon 330ml,30000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,SAPPORO,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8936061260218,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
1c6a4f7f-23a9-4ba7-a2e7-46d84a3cddbb,01__BLO__SAP__PRE__330,SAPPORO Premium 100 Bia Lon 330ml,32000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,SAPPORO,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8936061260478,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
0fcd9987-409e-468d-8ab2-5d77d086f697,01__BLO__SGN__LON__330,SAIGON Bia Lon 330ml,16000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,SAIGON,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8935012413321,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
f298b5d8-addd-410a-8190-7a3340051d3b,01__BLO__TIG__BAC__250,TIGER Bạc Bia Lon 250ml,18000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,TIGER,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8934822823252,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
11229080-16db-4766-b903-83f2a08f8163,01__BLO__TIG__BAC__330,TIGER Bạc Bia Lon 330ml,24000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,TIGER,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8934822801335,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
7835ecba-2b7a-4784-a702-bafa239ae5e9,01__BLO__TIG__MEL__330,TIGER Soju Wonder Melon Bia Lon 330ml,28000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,TIGER,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8934822431211,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
65041986-36dc-44c9-9e9b-d2d86d06bf22,01__BLO__TIG__NAU__330,TIGER Nâu Bia Lon 330ml,21000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,TIGER,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8934822112332,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
4f581d02-4865-41ca-9301-5876823e44e4,01__BLO__TIG__PLU__330,TIGER Soju Cheeky Plum Bia Lon 330ml,28000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,TIGER,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8934822421212,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
6db36756-5f55-48f3-95c0-2f6a3b2d8c47,01__BLO__TUB__ICE__320,TUBORG ICE Crisp Lager Bia Lon 320ml,26000.0,0.0,0.0,Lon,1,0,False,False,Bia Lon,TUBORG,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8934692040056,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
3d998041-5ed6-4bfb-9041-f43e1bf50533,01__CPL__HLD__LON__185,HIGHLAND Cà Phê Sữa Đá Lon 185ml,22000.0,0.0,0.0,Lon,1,0,False,False,Cà Phê Lon,Highland,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8936079140021,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
09662628-fb8b-435a-a016-bf8ecf322b89,01__CPL__HLD__LON__235,HIGHLAND Cà Phê Sữa Lon 235ml,25000.0,0.0,0.0,Lon,1,0,False,False,Cà Phê Lon,Highland,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,235,False,8936079140014,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
69d1bcb3-ea0b-4c1c-b116-9f4d1baa5dad,01__NBD__CVI__CAM__140,C-VITT Nước Cam Vitamin 140ml,28000.0,0.0,0.0,Chai,1,0,False,False,Nước Bù Điện Giải,C-vitt,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8851123237031,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
acdf31d4-3ac2-4031-bffb-36afbfe74795,01__NBD__CVI__CHH__140,C-VITT Nước Chanh Vitamin 140ml,28000.0,0.0,0.0,Chai,1,0,False,False,Nước Bù Điện Giải,C-vitt,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8851123237000,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
5083211d-c80d-4515-a97d-43f77116c3c0,01__NBD__CVI__LUU__140,C-VITT Nước Hương Lựu 140ml,28000.0,0.0,0.0,Chai,1,0,False,False,Nước Bù Điện Giải,C-vitt,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8851123237062,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
72e86341-ac8c-4db0-a410-bf879a20de02,01__NBD__REV__CHI__500,PEPSICO Revive Chai 500ml,14000.0,0.0,0.0,Chai,1,0,False,False,Nước Bù Điện Giải,PEPSICO Revive,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8934588843051,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
33c13587-ea65-4b74-be9b-2b8b6d3c1220,01__NBD__REV__CMI__500,PEPSICO Revive Chanh Muối Chai 500ml,14000.0,0.0,0.0,Chai,1,0,False,False,Nước Bù Điện Giải,PEPSICO Revive,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8934588183133,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
dc459cb4-4ee0-460c-a3b8-f3df3860e8e0,01__NGA__7UP__CHI__320,PEPSICO 7UP Lon 320ml,13000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,PEPSICO 7Up,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934588022111,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
352b69e5-be75-4716-b91b-d39b0b57902a,01__NGA__7UP__CHI__390,PEPSICO 7Up Chai 390ml,13000.0,0.0,0.0,Chai,1,0,False,False,Nước Có Ga,PEPSICO 7Up,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934588023132,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
2917be29-7a15-4a76-930a-c90d7fe4c531,01__NGA__COC__AQA__390,COCA-COLA Aquarius Chai 390 ml,13000.0,0.0,0.0,Chai,1,0,False,False,Nước Có Ga,COCA-COLA Aquarius,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8935049510871,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
9d63ff72-8dd9-421a-9e69-2c31ca1f76df,01__NGA__COC__CAM__320,COCA-COLA Fanta Hương Cam Lon 320ml,13000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,COCA-COLA Fanta,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8935049501572,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
31a86bc3-00ed-4be9-bfb3-b1051edb0908,01__NGA__COC__DAU__320,COCA-COLA Fanta Hương Dâu Lon 320ml,13000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,COCA-COLA Fanta,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8935049502104,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
c5e1275d-35e7-4d0d-92cb-f526c28a428d,01__NGA__COC__LIG__320,COCA-COLA Light Lon 320ml,15000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,Coca-Cola,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8935049501527,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
02778fce-ccba-4e22-ad85-a2d6e51df304,01__NGA__COC__LON__320,COCA-COLA Lon 320ml,15000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,Coca-Cola,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8935049501503,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
9f516cc4-1508-4153-aba2-c0b616b97c34,01__NGA__COC__SDA__320,COCA-COLA Schweppes Soda Lon 320ml,12000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,COCA-COLA Schweppes,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8935049501596,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
647328eb-0433-423d-bb0b-8977db245275,01__NGA__COC__SPR__320,COCA-COLA Sprite Lon 320ml,13000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,COCA-COLA Sprite,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8935049501718,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
3048249d-7e18-454e-acf0-2781c1daab51,01__NGA__COC__ZER__320,COCA-COLA Zero Sugar Lon 320ml,15000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,Coca-Cola,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8935049501534,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
82827821-b930-4d3a-acd1-befabb7c71e8,01__NGA__MIR__CHI__390,PEPSICO Mirinda Chai 390ml,10000.0,0.0,0.0,Chai,1,0,False,False,Nước Có Ga,PEPSICO Mirinda,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934588883132,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
42ed7b64-3e2e-4694-b7c9-5c339348738a,01__NGA__MRD__CAM__320,PEPSICO Mirinda Cam Lon 320ml,13000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,PEPSICO Mirinda,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934588882111,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
33d8fe07-f339-4378-83ee-2ea536734149,01__NGA__MRD__XXI__320,PEPSICO Mirinda Xá Xị Lon 320ml,12000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,PEPSICO Mirinda,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934588132117,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
01435f11-2e0c-497b-adfa-9c765c52364c,01__NGA__PEP__CHI__390,PEPSICO Chai 390ml,12000.0,0.0,0.0,Chai,1,0,False,False,Nước Có Ga,PEPSICO,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934588013133,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
89e66f05-7256-4094-abc9-c21eaad4ab2a,01__NGA__PEP__LON__320,PEPSICO Lon 320ml,15000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,PEPSICO,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934588012112,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
e019de91-92ed-48a9-bd83-a3364b7017da,01__NGA__ROC__LON__250,PEPSICO Rockstar Lon 250ml,14000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,PEPSICO Rockstar,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934588712081,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
c363ca46-f417-444a-bb74-d94340f7f095,01__NGA__STI__DAU__330,PEPSICO Sting Dâu Chai 330ml,15000.0,0.0,0.0,Chai,1,0,False,False,Nước Có Ga,PEPSICO Sting,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934588233074,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
55cc1a49-e683-4d3c-b867-9b33c86d07c8,01__NGA__STI__VAG__330,PEPSICO Sting Vàng Chai 330ml,15000.0,0.0,0.0,Chai,1,0,False,False,Nước Có Ga,PEPSICO Sting,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934588173073,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
db13f685-50b5-4a00-825a-13b67f13371a,01__NGA__VHO__KHO__500,VĨNH HẢO Nước Khoáng Có Ga 500ml,8000.0,0.0,0.0,Chai,1,0,False,False,Nước Có Ga,VĨNH HẢO,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934840000185,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
d069e214-b97d-44cc-89f4-cc4b7f1b0654,01__NGA__VHO__LEM__500,VĨNH HẢO Lemona Nước Khoáng Chanh 500ml,12000.0,0.0,0.0,Chai,1,0,False,False,Nước Có Ga,VĨNH HẢO Lemona,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934840000093,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
da5a8469-abf8-462f-9818-fc728f97a87c,01__NGA__WEL__DTY__355,WELCH's Soda Vị Dâu Tây 355ml,26000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,welch's,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,355,False,8801043450706,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
62890f17-365f-41da-891c-1455db2a5bba,01__NGA__WEL__KCL__355,WELCH's Soda Vị Nho Tím Không Calo 355ml,26000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,welch's,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8801043064088,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
f28650c9-b55d-4200-8c67-a4db11649dfa,01__NGA__WEL__NMD__355,WELCH's Soda Vị Nho Mẫu Đơn 355ml,26000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,welch's,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,355,False,8801043650625,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
ce8bf8dd-6bb6-4814-98db-1a8452426e5c,01__NGA__WEL__NTI__355,WELCH's Soda Vị Nho Tím 355ml,26000.0,0.0,0.0,Lon,1,0,False,False,Nước Có Ga,welch's,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8801043450690,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
05b62e7b-82d2-47ae-88d2-7e4a9ffa516c,01__NLM__BOW__KIW__320,STRONGBOW Nước Trái Cây Lên Men Kiwi 320ml,30000.0,0.0,0.0,Lon,1,0,False,False,Nước Lên Men,STRONGBOW,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8934822461294,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
14943d8e-3bae-47aa-b4bf-5bcaf862de02,01__NLM__BOW__POM__320,STRONGBOW Nước Trái Cây Lên Men Pomegranate 320ml,30000.0,0.0,0.0,Lon,1,0,False,False,Nước Lên Men,STRONGBOW,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8934822451295,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
e7a1ff37-71ea-43c7-9882-8a10910d36d0,01__NLM__BOW__TAO__320,STRONGBOW Nước Táo Lên Men Gold Apple 320ml,35000.0,0.0,0.0,Lon,1,0,False,False,Nước Lên Men,STRONGBOW,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8934822111298,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
f76d8d3b-adcf-4f1d-a385-9a435197bfd4,01__NLM__CHL__CAM__320,CHILL Nước COCKTAIL Cam 320ml,40000.0,0.0,0.0,Lon,1,0,False,False,Nước Lên Men,CHILL,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8936185352035,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
da47440b-476a-4809-9e41-67dc556fb2b6,01__NLM__CHL__DAO__320,CHILL Nước COCKTAIL Đào 320ml,40000.0,0.0,0.0,Lon,1,0,False,False,Nước Lên Men,CHILL,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8936185351366,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
2ce94a1a-6ba6-4c25-9335-431737b9c100,01__NLM__CHL__DAU__320,CHILL Nước COCKTAIL Dâu 320ml,40000.0,0.0,0.0,Lon,1,0,False,False,Nước Lên Men,CHILL,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8936185351380,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
bb59c751-c481-4c97-99cd-7eb0009d79d5,01__NLM__CHL__NHO__320,CHILL Nước COCKTAIL Nho 320ml,40000.0,0.0,0.0,Lon,1,0,False,False,Nước Lên Men,CHILL,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8936185351410,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
33acc2c6-ba96-4d78-9294-48c555dda35b,01__NLM__CHL__VAI__320,CHILL Nước COCKTAIL Vải 320ml,40000.0,0.0,0.0,Lon,1,0,False,False,Nước Lên Men,CHILL,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8936185351373,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
ed5d32ba-8ae8-4bcd-8907-193ccb2dc8fe,01__NLM__CHL__VQT__320,CHILL Nước COCKTAIL Việt Quất 320ml,40000.0,0.0,0.0,Lon,1,0,False,False,Nước Lên Men,CHILL,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,,False,8936185351397,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
0b251d2d-1241-4542-928e-e2aa7a420b51,01__NLO__AQU__CHI__1500,PEPSICO Aquafina Nước Lọc Chai 1.5L,18000.0,0.0,0.0,Chai,1,0,False,False,Nước Lọc Chai,AQUAFINA,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934588063060,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
9c7b3e63-93c2-468c-ab30-cf48c17ce34f,01__NLO__AQU__CHI__500,PEPSICO Aquafina Nước Lọc Chai 500ml,8000.0,0.0,0.0,Chai,1,0,False,False,Nước Lọc Chai,AQUAFINA,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934588063053,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
fa987949-6e73-4320-b4e7-df61f5a15125,01__NLO__LAV__CHI__5000,LAVIE Chai 5L,37000.0,0.0,0.0,Chai,1,0,False,False,Nước Lọc Chai,LAVIE,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8935005800008,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
8b58dbd3-01ba-4256-b20f-64da8f8d2b37,01__NLO__LAV__DNE__500,LAVIE Vị Dịu Nhẹ Chai 500ml,8000.0,0.0,0.0,Chai,1,0,False,False,Nước Lọc Chai,LAVIE,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8935005800220,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
28364e6b-75d0-467a-9ba4-1b66fba0d90f,01__NLO__LAV__NBN__500,LAVIE Nguyên Bản Chai 500ml,8000.0,0.0,0.0,Chai,1,0,False,False,Nước Lọc Chai,LAVIE,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8935005801135,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
a90da21d-1f80-41bd-ae3b-e77ea8517dc8,01__NLO__VHO__0GA__1500,VĨNH HẢO Nước Khoáng Không Ga 1.5L,16000.0,0.0,0.0,Chai,1,0,False,False,Nước Lọc Chai,VĨNH HẢO,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934840000154,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
e2b99b86-d0e8-49b5-a9c8-5d5ed3860086,01__NLO__VHO__0GA__500,VĨNH HẢO Nước Khoáng Không Ga 500ml,7000.0,0.0,0.0,Chai,1,0,False,False,Nước Lọc Chai,VĨNH HẢO,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8934840000130,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
9dc22f12-b3b8-4a8c-9bda-d58e93b582e7,01__NLU__COM__LUU__330,COMPACT Nước Tăng Lực Vị Lựu Chai 330ml,13000.0,0.0,0.0,Chai,1,0,False,False,Nước Tăng Lực,Compact,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,10.0,330,False,8936236470466,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
801d18ec-5fc1-485b-9048-2dbf7829d255,01__NLU__LIP__MNN__250,LIPOVITAN Nước Tăng Lực Mật Nhân Lon 250ml,15000.0,0.0,0.0,Lon,1,0,False,False,Nước Tăng Lực,LIPOVITAN,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8935023911151,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
af2025fc-7388-4eee-a6d7-f084e2c3daac,01__NLU__LIP__MOG__250,LIPOVITAN Nước Tăng Lực Mật Ong Lon 250ml,15000.0,0.0,0.0,Lon,1,0,False,False,Nước Tăng Lực,LIPOVITAN,,0.0,0,0,Không đồng bộ,False,0,00000000-0000-0000-0000-000000000000,8.0,,False,8935023911137,,False,True,00000000-0000-0000-0000-000000000000,0.0,0.0,0.0,0.0
